timestamp,asset,action,shares,price,pnl
2026-03-29T04:55:50.312432700+00:00,BTC,DANGER_SELL_Up,29.4549,0.1520,-8.7776
2026-03-29T05:00:00.618232200+00:00,BTC,BUY_DOWN,41.8513,0.3900,0.0000
2026-03-29T05:00:00.850265+00:00,SOL,BUY_DOWN,28.8343,0.4500,0.0000
2026-03-29T05:00:06.648557800+00:00,SOL,BUY_UP,28.8343,0.4400,0.0000
2026-03-29T05:00:12.951480700+00:00,XRP,BUY_UP,28.8343,0.4500,0.0000
2026-03-29T05:00:22.854644300+00:00,ETH,BUY_UP,28.8343,0.4500,0.0000
2026-03-29T05:01:00.615339400+00:00,ETH,BUY_DOWN,28.8343,0.4500,0.0000
2026-03-29T05:07:05.143995400+00:00,BTC,BUY_UP,41.8513,0.4200,0.0000
2026-03-29T05:10:12.304016700+00:00,XRP,DANGER_SELL_Up,28.8343,0.0500,-11.5337
2026-03-29T05:15:00.582092+00:00,BTC,BUY_DOWN,28.0188,0.4000,0.0000
2026-03-29T05:15:00.686419600+00:00,ETH,BUY_DOWN,28.0188,0.4200,0.0000
2026-03-29T05:15:00.782057300+00:00,SOL,BUY_DOWN,28.0188,0.4300,0.0000
2026-03-29T05:15:00.879713600+00:00,XRP,BUY_DOWN,40.6677,0.4500,0.0000
2026-03-29T05:16:09.657924100+00:00,ETH,BUY_UP,28.0188,0.4500,0.0000
2026-03-29T05:16:18.380815200+00:00,SOL,BUY_UP,28.0188,0.4400,0.0000
2026-03-29T05:16:33.683714900+00:00,BTC,BUY_UP,28.0188,0.4500,0.0000
2026-03-29T05:16:35.451246300+00:00,XRP,BUY_UP,40.6677,0.4200,0.0000
2026-03-29T05:30:00.420324400+00:00,BTC,BUY_DOWN,28.0188,0.4000,0.0000
2026-03-29T05:30:00.514653400+00:00,ETH,BUY_DOWN,28.0188,0.4100,0.0000
2026-03-29T05:30:00.704083800+00:00,XRP,BUY_DOWN,28.0188,0.4500,0.0000
2026-03-29T05:31:23.145952200+00:00,SOL,BUY_DOWN,28.0188,0.4300,0.0000
2026-03-29T05:33:45.151417+00:00,XRP,BUY_UP,28.0188,0.4400,0.0000
2026-03-29T05:40:00.716690600+00:00,BTC,DANGER_SELL_Down,28.0188,0.1680,-7.9013
2026-03-29T05:40:00.855515800+00:00,ETH,DANGER_SELL_Down,28.0188,0.0720,-10.5911
2026-03-29T05:41:24.260561100+00:00,SOL,DANGER_SELL_Down,28.0188,0.1120,-9.4703
2026-03-29T05:45:00.442753800+00:00,XRP,BUY_DOWN,26.0416,0.4300,0.0000
2026-03-29T05:45:06.861398600+00:00,ETH,BUY_DOWN,22.6788,0.4200,0.0000
2026-03-29T05:45:09.948364+00:00,BTC,BUY_DOWN,22.6788,0.4200,0.0000
2026-03-29T05:45:40.279422500+00:00,SOL,BUY_DOWN,22.6788,0.4100,0.0000
2026-03-29T05:46:37.522128600+00:00,SOL,BUY_UP,22.6788,0.4800,0.0000
2026-03-29T05:47:53.850572+00:00,XRP,BUY_UP,26.0416,0.4500,0.0000
2026-03-29T05:48:37.886484200+00:00,BTC,BUY_UP,22.6788,0.4800,0.0000
2026-03-29T05:55:06.778883700+00:00,ETH,DANGER_SELL_Down,22.6788,0.0500,-8.3911
2026-03-29T06:00:01.045347800+00:00,BTC,BUY_UP,25.4483,0.4200,0.0000
2026-03-29T06:00:01.149868+00:00,ETH,BUY_UP,18.3554,0.4600,0.0000
2026-03-29T06:00:04.861935300+00:00,SOL,BUY_UP,25.4483,0.4500,0.0000
2026-03-29T06:00:11.392159400+00:00,BTC,BUY_DOWN,25.4483,0.4500,0.0000
2026-03-29T06:01:17.433696100+00:00,ETH,BUY_DOWN,18.3554,0.4300,0.0000
2026-03-29T06:01:17.734673100+00:00,XRP,BUY_DOWN,25.4483,0.4400,0.0000
2026-03-29T06:04:20.392292+00:00,SOL,BUY_DOWN,25.4483,0.4300,0.0000
2026-03-29T06:11:17.582754800+00:00,XRP,DANGER_SELL_Down,25.4483,0.0500,-10.1793
2026-03-29T06:15:00.745645400+00:00,BTC,BUY_UP,24.7286,0.4400,0.0000
2026-03-29T06:15:01.031619400+00:00,XRP,BUY_UP,21.5353,0.4500,0.0000
2026-03-29T06:15:05.035233500+00:00,SOL,BUY_UP,24.7286,0.4500,0.0000
2026-03-29T06:15:19.663894700+00:00,ETH,BUY_DOWN,24.7286,0.4400,0.0000
2026-03-29T06:16:18.945949100+00:00,XRP,BUY_DOWN,21.5353,0.4200,0.0000
2026-03-29T06:17:33.959726500+00:00,BTC,BUY_DOWN,24.7286,0.4400,0.0000
2026-03-29T06:20:33.232636800+00:00,ETH,BUY_UP,24.7286,0.4500,0.0000
2026-03-29T06:25:05.892397600+00:00,SOL,DANGER_SELL_Up,24.7286,0.0500,-9.8914
2026-03-29T06:30:00.840078900+00:00,ETH,BUY_DOWN,24.0292,0.4500,0.0000
2026-03-29T06:30:00.932630600+00:00,SOL,BUY_DOWN,31.1972,0.4400,0.0000
2026-03-29T06:30:01.031984200+00:00,XRP,BUY_UP,24.0292,0.4500,0.0000
2026-03-29T06:30:04.307705800+00:00,BTC,BUY_UP,24.0292,0.4500,0.0000
2026-03-29T06:30:24.002633900+00:00,BTC,BUY_DOWN,24.0292,0.4400,0.0000
2026-03-29T06:36:37.044750300+00:00,XRP,BUY_DOWN,24.0292,0.4100,0.0000
2026-03-29T06:39:49.660812600+00:00,SOL,BUY_UP,31.1972,0.3700,0.0000
2026-03-29T06:40:00.687869200+00:00,ETH,DANGER_SELL_Down,24.0292,0.2480,-4.8539
2026-03-29T06:45:00.315517500+00:00,BTC,BUY_DOWN,23.6860,0.4500,0.0000
2026-03-29T06:45:00.604544100+00:00,XRP,BUY_UP,23.6860,0.4100,0.0000
2026-03-29T06:45:03.247111700+00:00,SOL,BUY_DOWN,23.6860,0.4500,0.0000
2026-03-29T06:45:10.791067600+00:00,ETH,BUY_UP,17.0842,0.4700,0.0000
2026-03-29T06:45:18.585175400+00:00,ETH,BUY_DOWN,17.0842,0.3500,0.0000
2026-03-29T06:45:29.613276500+00:00,XRP,BUY_DOWN,23.6860,0.3800,0.0000
2026-03-29T06:46:01.003418700+00:00,BTC,BUY_UP,23.6860,0.4200,0.0000
2026-03-29T06:55:03.421160300+00:00,SOL,DANGER_SELL_Down,23.6860,0.0500,-9.4744
2026-03-29T07:00:02.371167800+00:00,BTC,BUY_UP,23.0161,0.3700,0.0000
2026-03-29T07:00:02.472337+00:00,ETH,BUY_UP,23.0161,0.4300,0.0000
2026-03-29T07:00:03.464253200+00:00,SOL,BUY_UP,16.6010,0.4100,0.0000
2026-03-29T07:00:04.449908300+00:00,XRP,BUY_UP,23.0161,0.4300,0.0000
2026-03-29T07:01:15.826224200+00:00,XRP,BUY_DOWN,23.0161,0.3500,0.0000
2026-03-29T07:10:03.049267200+00:00,BTC,DANGER_SELL_Up,23.0161,0.0500,-9.2064
2026-03-29T07:10:03.192719200+00:00,ETH,DANGER_SELL_Up,23.0161,0.0500,-9.2064
2026-03-29T07:10:03.345216600+00:00,SOL,DANGER_SELL_Up,16.6010,0.0500,-6.9724
2026-03-29T07:15:00.193766900+00:00,BTC,BUY_DOWN,27.5515,0.4500,0.0000
2026-03-29T07:15:00.281799+00:00,ETH,BUY_DOWN,27.5515,0.4500,0.0000
2026-03-29T07:16:04.379987300+00:00,SOL,BUY_DOWN,27.5515,0.4700,0.0000
2026-03-29T07:17:25.147172100+00:00,ETH,BUY_UP,27.5515,0.4200,0.0000
2026-03-29T07:17:39.524409300+00:00,XRP,BUY_UP,21.2211,0.4500,0.0000
2026-03-29T07:17:40.394040200+00:00,SOL,BUY_UP,27.5515,0.4200,0.0000
2026-03-29T07:19:10.303649200+00:00,XRP,BUY_DOWN,21.2211,0.4500,0.0000
2026-03-29T07:25:00.983289600+00:00,BTC,DANGER_SELL_Down,27.5515,0.0500,-11.5716
2026-03-29T07:30:00.644337400+00:00,XRP,BUY_DOWN,20.4029,0.4500,0.0000
2026-03-29T07:30:03.598833900+00:00,BTC,BUY_UP,17.7682,0.4800,0.0000
2026-03-29T07:30:09.077092400+00:00,ETH,BUY_UP,20.4029,0.4500,0.0000
2026-03-29T07:30:35.178785+00:00,SOL,BUY_DOWN,20.4029,0.4200,0.0000
2026-03-29T07:30:46.341092600+00:00,BTC,BUY_DOWN,17.7682,0.3500,0.0000
2026-03-29T07:30:46.538211200+00:00,ETH,BUY_DOWN,20.4029,0.4300,0.0000
2026-03-29T07:39:58.347157700+00:00,SOL,BUY_UP,20.4029,0.4100,0.0000
2026-03-29T07:40:00.790010300+00:00,XRP,DANGER_SELL_Down,20.4029,0.4000,-1.0201
2026-03-29T07:40:07.653749700+00:00,XRP,BUY_UP,20.4029,0.4200,0.0000
2026-03-29T07:45:00.394314200+00:00,ETH,BUY_DOWN,20.3308,0.4300,0.0000
2026-03-29T07:45:21.830733100+00:00,XRP,BUY_DOWN,20.3308,0.4500,0.0000
2026-03-29T07:46:18.916641400+00:00,SOL,BUY_UP,20.3308,0.4300,0.0000
2026-03-29T07:46:36.860401700+00:00,BTC,BUY_UP,20.3308,0.4300,0.0000
2026-03-29T07:46:37.158109600+00:00,XRP,BUY_UP,20.3308,0.4500,0.0000
2026-03-29T07:46:40.374458200+00:00,ETH,BUY_UP,20.3308,0.4500,0.0000
2026-03-29T07:49:00.745502400+00:00,BTC,BUY_DOWN,20.3308,0.4200,0.0000
2026-03-29T07:49:01.103561400+00:00,SOL,BUY_DOWN,20.3308,0.4300,0.0000
2026-03-29T08:00:00.320061700+00:00,ETH,BUY_UP,20.3308,0.4500,0.0000
2026-03-29T08:00:06.993464600+00:00,SOL,BUY_UP,20.3308,0.4500,0.0000
2026-03-29T08:00:07.971650300+00:00,XRP,BUY_UP,20.3308,0.4400,0.0000
